"County","Week Date","7-day average percent positivity by county"
"Salt Lake",2021-01-22,15.98
"Salt Lake",2021-01-23,15.75
"Salt Lake",2021-01-24,15.41
"Salt Lake",2021-01-25,14.99
"Salt Lake",2021-01-26,14.78
"Salt Lake",2021-01-27,15.41
"Salt Lake",2021-01-28,15.87
"Salt Lake",2021-01-29,15.88
"Salt Lake",2021-01-30,15.73
"Salt Lake",2021-01-31,15.84
"Salt Lake",2021-02-01,15.36
"Salt Lake",2021-02-02,15.4
"Salt Lake",2021-02-03,15.15
"Salt Lake",2021-02-04,15
"Salt Lake",2021-02-05,14.58
"Salt Lake",2021-02-06,14.36
"Salt Lake",2021-02-07,14.09
"Salt Lake",2021-02-08,13.3
"Salt Lake",2021-02-09,13.08
"Salt Lake",2021-02-10,12.85
"Salt Lake",2021-02-11,12.65
"Salt Lake",2021-02-12,12.72
"Salt Lake",2021-02-13,12.78
"Salt Lake",2021-02-14,12.57
"Salt Lake",2021-02-15,12.93
"Salt Lake",2021-02-16,12.44
"Salt Lake",2021-02-17,12.47
"Salt Lake",2021-02-18,12.37
"Salt Lake",2021-02-19,11.7
"Salt Lake",2021-02-20,11.63
"Salt Lake",2021-02-21,11.6
"Salt Lake",2021-02-22,11.22
"Salt Lake",2021-02-23,10.94
"Salt Lake",2021-02-24,10.42
"Salt Lake",2021-02-25,10.17
"Salt Lake",2021-02-26,9.95
"Salt Lake",2021-02-27,9.61
"Salt Lake",2021-02-28,9.22
"Salt Lake",2021-03-01,8.98
"Salt Lake",2021-03-02,8.83
"Salt Lake",2021-03-03,8.6
"Salt Lake",2021-03-04,8.78
"Salt Lake",2021-03-05,8.68
"Salt Lake",2021-03-06,8.79
"Salt Lake",2021-03-07,8.98
"Salt Lake",2021-03-08,8.92
"Salt Lake",2021-03-09,8.87
"Salt Lake",2021-03-10,9.14
"Salt Lake",2021-03-11,8.93
"Salt Lake",2021-03-12,9.08
"Salt Lake",2021-03-13,8.81
"Salt Lake",2021-03-14,8.59
"Salt Lake",2021-03-15,8.29
"Salt Lake",2021-03-16,8.1
"Salt Lake",2021-03-17,7.94
"Salt Lake",2021-03-18,7.79
"Salt Lake",2021-03-19,7.3
"Salt Lake",2021-03-20,7.18
"Salt Lake",2021-03-21,7.08
"Salt Lake",2021-03-22,6.86
"Salt Lake",2021-03-23,6.82
"Salt Lake",2021-03-24,6.7
"Salt Lake",2021-03-25,6.59
"Salt Lake",2021-03-26,7.02
"Salt Lake",2021-03-27,7.04
"Salt Lake",2021-03-28,7.09
"Salt Lake",2021-03-29,7.16
"Salt Lake",2021-03-30,7.27
"Salt Lake",2021-03-31,7.28
"Salt Lake",2021-04-01,7.57
"Salt Lake",2021-04-02,7.57
"Salt Lake",2021-04-03,7.57
"Salt Lake",2021-04-04,7.51
"Salt Lake",2021-04-05,7.65
"Salt Lake",2021-04-06,7.69
"Salt Lake",2021-04-07,7.76
"Salt Lake",2021-04-08,7.69
"Salt Lake",2021-04-09,6.59
"Salt Lake",2021-04-10,6.69
"Salt Lake",2021-04-11,6.65
"Salt Lake",2021-04-12,6.42
"Salt Lake",2021-04-13,6.29
"Salt Lake",2021-04-14,6.16
"Salt Lake",2021-04-15,5.83
"Salt Lake",2021-04-16,6.24
"Salt Lake",2021-04-17,6.09
"Salt Lake",2021-04-18,6.33
"Salt Lake",2021-04-19,6.5
"Salt Lake",2021-04-20,6.41
"Salt Lake",2021-04-21,6.41
"Salt Lake",2021-04-22,6.51
"Salt Lake",2021-04-23,6.42
"Salt Lake",2021-04-24,6.56
"Salt Lake",2021-04-25,6.56
"Salt Lake",2021-04-26,6.85
"Salt Lake",2021-04-27,7.06
"Salt Lake",2021-04-28,6.95
"Salt Lake",2021-04-29,6.86
"Salt Lake",2021-04-30,6.95
"Salt Lake",2021-05-01,6.85
"Salt Lake",2021-05-02,6.63
"Salt Lake",2021-05-03,6.18
"Salt Lake",2021-05-04,5.9
"Salt Lake",2021-05-05,5.75
"Salt Lake",2021-05-06,5.84
"Salt Lake",2021-05-07,6.04
"Salt Lake",2021-05-08,6.04
"Salt Lake",2021-05-09,6.02
"Salt Lake",2021-05-10,5.89
"Salt Lake",2021-05-11,6.18
"Salt Lake",2021-05-12,6.49
"Salt Lake",2021-05-13,6.24
"Salt Lake",2021-05-14,6.25
"Salt Lake",2021-05-15,6.2
"Salt Lake",2021-05-16,6.21
"Salt Lake",2021-05-17,6.22
"Salt Lake",2021-05-18,5.97
"Salt Lake",2021-05-19,5.63
"Salt Lake",2021-05-20,5.72
"Salt Lake",2021-05-21,5.6
"Salt Lake",2021-05-22,5.71
"Salt Lake",2021-05-23,5.84
"Salt Lake",2021-05-24,5.81
"Salt Lake",2021-05-25,5.81
"Salt Lake",2021-05-26,5.81
"Salt Lake",2021-05-27,5.92
"Salt Lake",2021-05-28,6.27
"Salt Lake",2021-05-29,5.92
"Salt Lake",2021-05-30,5.65
"Salt Lake",2021-05-31,5.52
"Salt Lake",2021-06-01,5.75
"Salt Lake",2021-06-02,6.07
"Salt Lake",2021-06-03,5.77
"Salt Lake",2021-06-04,5.55
"Salt Lake",2021-06-05,5.55
"Salt Lake",2021-06-06,5.77
"Salt Lake",2021-06-07,5.87
"Salt Lake",2021-06-08,5.78
"Salt Lake",2021-06-09,5.7
"Salt Lake",2021-06-10,5.95
"Salt Lake",2021-06-11,6.05
"Salt Lake",2021-06-12,6.24
"Salt Lake",2021-06-13,6.46
"Salt Lake",2021-06-14,6.88
"Salt Lake",2021-06-15,7.3
"Salt Lake",2021-06-16,7.76
"Salt Lake",2021-06-17,7.92
"Salt Lake",2021-06-18,8.42
"Salt Lake",2021-06-19,8.35
"Salt Lake",2021-06-20,8.24
"Salt Lake",2021-06-21,8.45
"Salt Lake",2021-06-22,8.54
"Salt Lake",2021-06-23,8.51
"Salt Lake",2021-06-24,8.55
"Salt Lake",2021-06-25,8.46
"Salt Lake",2021-06-26,8.66
"Salt Lake",2021-06-27,8.88
"Salt Lake",2021-06-28,9.05
"Salt Lake",2021-06-29,9.08
"Salt Lake",2021-06-30,9.4
"Salt Lake",2021-07-01,9.27
"Salt Lake",2021-07-02,9.44
"Salt Lake",2021-07-03,9.4
"Salt Lake",2021-07-04,9.37
"Salt Lake",2021-07-05,9.29
"Salt Lake",2021-07-06,10.47
"Salt Lake",2021-07-07,10.98
"Salt Lake",2021-07-08,12.08
"Salt Lake",2021-07-09,12.73
"Salt Lake",2021-07-10,13.12
"Salt Lake",2021-07-11,13.09
"Salt Lake",2021-07-12,13.33
"Salt Lake",2021-07-13,12.83
"Salt Lake",2021-07-14,12.54
"Salt Lake",2021-07-15,12.32
"Salt Lake",2021-07-16,12.03
"Salt Lake",2021-07-17,12
"Salt Lake",2021-07-18,12.4
"Salt Lake",2021-07-19,12.82
"Salt Lake",2021-07-20,13.03
"Salt Lake",2021-07-21,13.02
"Salt Lake",2021-07-22,12.64
"Salt Lake",2021-07-23,12.9
"Salt Lake",2021-07-24,13.16
"Salt Lake",2021-07-25,13.24
"Salt Lake",2021-07-26,14.26
"Salt Lake",2021-07-27,14.64
"Salt Lake",2021-07-28,15.02
"Salt Lake",2021-07-29,15.66
"Salt Lake",2021-07-30,15.47
"Salt Lake",2021-07-31,15.23
"Salt Lake",2021-08-01,14.79
"Salt Lake",2021-08-02,13.88
"Salt Lake",2021-08-03,13.43
"Salt Lake",2021-08-04,13.11
"Salt Lake",2021-08-05,12.5
"Salt Lake",2021-08-06,12.29
"Salt Lake",2021-08-07,12.2
"Salt Lake",2021-08-08,12.21
"Salt Lake",2021-08-09,12.23
"Salt Lake",2021-08-10,12.2
"Salt Lake",2021-08-11,12.55
"Salt Lake",2021-08-12,12.76
"Salt Lake",2021-08-13,12.82
"Salt Lake",2021-08-14,13.04
"Salt Lake",2021-08-15,13.19
"Salt Lake",2021-08-16,13.49
"Salt Lake",2021-08-17,13.91
"Salt Lake",2021-08-18,14.39
"Salt Lake",2021-08-19,15.39
"Salt Lake",2021-08-20,15.85
"Salt Lake",2021-08-21,15.85
"Salt Lake",2021-08-22,15.89
"Salt Lake",2021-08-23,15.75
"Salt Lake",2021-08-24,15.08
"Salt Lake",2021-08-25,14.38
"Salt Lake",2021-08-26,13.5
"Salt Lake",2021-08-27,12.95
"Salt Lake",2021-08-28,12.79
"Salt Lake",2021-08-29,12.73
"Salt Lake",2021-08-30,12.2
"Salt Lake",2021-08-31,11.98
"Salt Lake",2021-09-01,11.39
"Salt Lake",2021-09-02,11.06
"Salt Lake",2021-09-03,11.09
"Salt Lake",2021-09-04,11.01
"Salt Lake",2021-09-05,10.89
"Salt Lake",2021-09-06,10.85
"Salt Lake",2021-09-07,10.91
"Salt Lake",2021-09-08,11.31
"Salt Lake",2021-09-09,11.45
"Salt Lake",2021-09-10,11.49
"Salt Lake",2021-09-11,11.57
"Salt Lake",2021-09-12,11.63
"Salt Lake",2021-09-13,11.58
"Salt Lake",2021-09-14,11.56
"Salt Lake",2021-09-15,11.53
"Salt Lake",2021-09-16,11.71
"Salt Lake",2021-09-17,11.73
"Salt Lake",2021-09-18,11.67
"Salt Lake",2021-09-19,11.54
"Salt Lake",2021-09-20,11.73
"Salt Lake",2021-09-21,11.93
"Salt Lake",2021-09-22,12.19
"Salt Lake",2021-09-23,12.39
"Salt Lake",2021-09-24,12.47
"Salt Lake",2021-09-25,12.67
"Salt Lake",2021-09-26,13.04
"Salt Lake",2021-09-27,13.31
"Salt Lake",2021-09-28,13.48
"Salt Lake",2021-09-29,13.24
"Salt Lake",2021-09-30,13.25
"Salt Lake",2021-10-01,13.36
"Salt Lake",2021-10-02,13.32
"Salt Lake",2021-10-03,13.28
"Salt Lake",2021-10-04,13.48
"Salt Lake",2021-10-05,13.8
"Salt Lake",2021-10-06,14.54
"Salt Lake",2021-10-07,14.48
"Salt Lake",2021-10-08,14.69
"Salt Lake",2021-10-09,14.76
"Salt Lake",2021-10-10,14.82
"Salt Lake",2021-10-11,14.78
"Salt Lake",2021-10-12,14.86
"Salt Lake",2021-10-13,14.43
"Salt Lake",2021-10-14,14.72
"Salt Lake",2021-10-15,14.75
"Salt Lake",2021-10-16,14.68
"Salt Lake",2021-10-17,14.58
"Salt Lake",2021-10-18,14.75
"Salt Lake",2021-10-19,14.96
"Salt Lake",2021-10-20,15.25
"Salt Lake",2021-10-21,15.58
"Salt Lake",2021-10-22,15.73
"Salt Lake",2021-10-23,16.04
"Salt Lake",2021-10-24,16.12
"Salt Lake",2021-10-25,16.66
"Salt Lake",2021-10-26,16.55
"Salt Lake",2021-10-27,17.07
"Salt Lake",2021-10-28,17.24
"Salt Lake",2021-10-29,17.38
"Salt Lake",2021-10-30,17.42
"Salt Lake",2021-10-31,17.42
"Salt Lake",2021-11-01,17.2
"Salt Lake",2021-11-02,17.29
"Salt Lake",2021-11-03,16.85
"Salt Lake",2021-11-04,16.69
"Salt Lake",2021-11-05,16.48
"Salt Lake",2021-11-06,16.33
"Salt Lake",2021-11-07,16.25
"Salt Lake",2021-11-08,16.18
"Salt Lake",2021-11-09,15.81
"Salt Lake",2021-11-10,15.93
"Salt Lake",2021-11-11,15.81
"Salt Lake",2021-11-12,15.85
"Salt Lake",2021-11-13,15.96
"Salt Lake",2021-11-14,16.16
"Salt Lake",2021-11-15,16.32
"Salt Lake",2021-11-16,16.71
"Salt Lake",2021-11-17,16.49
"Salt Lake",2021-11-18,16.51
"Salt Lake",2021-11-19,16.34
"Salt Lake",2021-11-20,16.2
"Salt Lake",2021-11-21,15.94
"Salt Lake",2021-11-22,15.19
"Salt Lake",2021-11-23,14.62
"Salt Lake",2021-11-24,14.11
"Salt Lake",2021-11-25,13.8
"Salt Lake",2021-11-26,13.91
"Salt Lake",2021-11-27,13.71
"Salt Lake",2021-11-28,13.75
"Salt Lake",2021-11-29,14.15
"Salt Lake",2021-11-30,14.56
"Salt Lake",2021-12-01,15.18
"Salt Lake",2021-12-02,15.02
"Salt Lake",2021-12-03,14.59
"Salt Lake",2021-12-04,14.7
"Salt Lake",2021-12-05,14.59
"Salt Lake",2021-12-06,14.18
"Salt Lake",2021-12-07,13.91
"Salt Lake",2021-12-08,13.46
"Salt Lake",2021-12-09,13.09
"Salt Lake",2021-12-10,13.13
"Salt Lake",2021-12-11,13.02
"Salt Lake",2021-12-12,12.86
"Salt Lake",2021-12-13,12.57
"Salt Lake",2021-12-14,12.3
"Salt Lake",2021-12-15,12.09
"Salt Lake",2021-12-16,11.81
"Salt Lake",2021-12-17,11.5
"Salt Lake",2021-12-18,11.18
"Salt Lake",2021-12-19,11.32
"Salt Lake",2021-12-20,11.46
"Salt Lake",2021-12-21,11.47
"Salt Lake",2021-12-22,11.83
"Salt Lake",2021-12-23,12.34
"Salt Lake",2021-12-24,12.6
"Salt Lake",2021-12-25,12.94
"Salt Lake",2021-12-26,13.9
"Salt Lake",2021-12-27,16.46
"Salt Lake",2021-12-28,19.62
"Salt Lake",2021-12-29,22.38
"Salt Lake",2021-12-30,24.69
"Salt Lake",2021-12-31,26.11
"San Juan",2020-03-16,0
"San Juan",2020-03-17,0
"San Juan",2020-03-18,0
"San Juan",2020-03-19,0
"San Juan",2020-03-20,0
"San Juan",2020-03-21,0
"San Juan",2020-03-22,0
"San Juan",2020-03-23,0
"San Juan",2020-03-24,0
"San Juan",2020-03-25,12.5
"San Juan",2020-03-26,26.67
"San Juan",2020-03-27,33.33
"San Juan",2020-03-28,30
"San Juan",2020-03-29,30
"San Juan",2020-03-30,30.43
"San Juan",2020-03-31,27.59
"San Juan",2020-04-01,25.93
"San Juan",2020-04-02,22.73
"San Juan",2020-04-03,15.79
"San Juan",2020-04-04,17.65
"San Juan",2020-04-05,17.65
"San Juan",2020-04-06,13.33
"San Juan",2020-04-07,7.69
"San Juan",2020-04-08,16.67
"San Juan",2020-04-09,16.67
"San Juan",2020-04-10,20
"San Juan",2020-04-11,20
"San Juan",2020-04-12,18.75
"San Juan",2020-04-13,27.78
"San Juan",2020-04-14,29.17
"San Juan",2020-04-15,23.08
"San Juan",2020-04-16,7.46
"San Juan",2020-04-17,6.7
"San Juan",2020-04-18,6.61
"San Juan",2020-04-19,6.61
"San Juan",2020-04-20,7.3
"San Juan",2020-04-21,7.23
"San Juan",2020-04-22,7.53
"San Juan",2020-04-23,10.37
"San Juan",2020-04-24,20.34
"San Juan",2020-04-25,22.41
"San Juan",2020-04-26,25.42
"San Juan",2020-04-27,21.82
"San Juan",2020-04-28,23.53
"San Juan",2020-04-29,23.44
"San Juan",2020-04-30,9.35
"San Juan",2020-05-01,7.48
"San Juan",2020-05-02,7.36
"San Juan",2020-05-03,7.44
"San Juan",2020-05-04,8.06
"San Juan",2020-05-05,8.43
"San Juan",2020-05-06,8.42
"San Juan",2020-05-07,10.24
"San Juan",2020-05-08,37.04
"San Juan",2020-05-09,40.74
"San Juan",2020-05-10,38.1
"San Juan",2020-05-11,32.53
"San Juan",2020-05-12,32.91
"San Juan",2020-05-13,34.52
"San Juan",2020-05-14,10.04
"San Juan",2020-05-15,10.02
"San Juan",2020-05-16,10.15
"San Juan",2020-05-17,10.85
"San Juan",2020-05-18,10.84
"San Juan",2020-05-19,10.23
"San Juan",2020-05-20,9.82
"San Juan",2020-05-21,15.38
"San Juan",2020-05-22,31.07
"San Juan",2020-05-23,29.7
"San Juan",2020-05-24,27.45
"San Juan",2020-05-25,29.55
"San Juan",2020-05-26,36.19
"San Juan",2020-05-27,39.58
"San Juan",2020-05-28,34.34
"San Juan",2020-05-29,31.31
"San Juan",2020-05-30,30.61
"San Juan",2020-05-31,27.47
"San Juan",2020-06-01,30
"San Juan",2020-06-02,25.35
"San Juan",2020-06-03,20.59
"San Juan",2020-06-04,18.64
"San Juan",2020-06-05,21.82
"San Juan",2020-06-06,22.03
"San Juan",2020-06-07,23.73
"San Juan",2020-06-08,25
"San Juan",2020-06-09,26.98
"San Juan",2020-06-10,36.36
"San Juan",2020-06-11,38.18
"San Juan",2020-06-12,35.71
"San Juan",2020-06-13,38.18
"San Juan",2020-06-14,35.19
"San Juan",2020-06-15,30
"San Juan",2020-06-16,25.93
"San Juan",2020-06-17,23.88
"San Juan",2020-06-18,23.88
"San Juan",2020-06-19,27.14
"San Juan",2020-06-20,25
"San Juan",2020-06-21,25.37
"San Juan",2020-06-22,22.22
"San Juan",2020-06-23,24.64
"San Juan",2020-06-24,22.03
"San Juan",2020-06-25,19.3
"San Juan",2020-06-26,14
"San Juan",2020-06-27,12
"San Juan",2020-06-28,16.67
"San Juan",2020-06-29,16.36
"San Juan",2020-06-30,17.19
"San Juan",2020-07-01,16.22
"San Juan",2020-07-02,15.66
"San Juan",2020-07-03,16.09
"San Juan",2020-07-04,15.91
"San Juan",2020-07-05,13.1
"San Juan",2020-07-06,15.66
"San Juan",2020-07-07,30.53
"San Juan",2020-07-08,33.08
"San Juan",2020-07-09,32.35
"San Juan",2020-07-10,35.14
"San Juan",2020-07-11,37.01
"San Juan",2020-07-12,37.5
"San Juan",2020-07-13,35.09
"San Juan",2020-07-14,33.53
"San Juan",2020-07-15,32.56
"San Juan",2020-07-16,31.61
"San Juan",2020-07-17,27.91
"San Juan",2020-07-18,26.59
"San Juan",2020-07-19,25.58
"San Juan",2020-07-20,24.48
"San Juan",2020-07-21,14.29
"San Juan",2020-07-22,15.48
"San Juan",2020-07-23,17.12
"San Juan",2020-07-24,16.91
"San Juan",2020-07-25,15.75
"San Juan",2020-07-26,15.87
"San Juan",2020-07-27,17.43
"San Juan",2020-07-28,19.59
"San Juan",2020-07-29,19.32
"San Juan",2020-07-30,19.05
"San Juan",2020-07-31,19.35
"San Juan",2020-08-01,18.56
"San Juan",2020-08-02,19.15
"San Juan",2020-08-03,21.05
"San Juan",2020-08-04,18.82
"San Juan",2020-08-05,15.66
"San Juan",2020-08-06,14.61
"San Juan",2020-08-07,16.25
"San Juan",2020-08-08,17.57
"San Juan",2020-08-09,16
"San Juan",2020-08-10,7.41
"San Juan",2020-08-11,7.69
"San Juan",2020-08-12,8.33
"San Juan",2020-08-13,7.35
"San Juan",2020-08-14,4.76
"San Juan",2020-08-15,5.8
"San Juan",2020-08-16,6.94
"San Juan",2020-08-17,9.3
"San Juan",2020-08-18,8.97
"San Juan",2020-08-19,8.96
"San Juan",2020-08-20,11.11
"San Juan",2020-08-21,10.14
"San Juan",2020-08-22,9.52
"San Juan",2020-08-23,8.47
"San Juan",2020-08-24,2.5
"San Juan",2020-08-25,2.78
"San Juan",2020-08-26,2.7
"San Juan",2020-08-27,0
"San Juan",2020-08-28,0
"San Juan",2020-08-29,0
"San Juan",2020-08-30,0
"San Juan",2020-08-31,1.79
"San Juan",2020-09-01,1.82
"San Juan",2020-09-02,1.69
"San Juan",2020-09-03,7.46
"San Juan",2020-09-04,7.46
"San Juan",2020-09-05,8.82
"San Juan",2020-09-06,8.82
"San Juan",2020-09-07,10.64
"San Juan",2020-09-08,9.26
"San Juan",2020-09-09,10.42
"San Juan",2020-09-10,5
"San Juan",2020-09-11,4.88
"San Juan",2020-09-12,2.44
"San Juan",2020-09-13,2.33
"San Juan",2020-09-14,5.17
"San Juan",2020-09-15,7.02
"San Juan",2020-09-16,9.52
"San Juan",2020-09-17,8.47
"San Juan",2020-09-18,8.06
"San Juan",2020-09-19,8.62
"San Juan",2020-09-20,8.77
"San Juan",2020-09-21,10.45
"San Juan",2020-09-22,8.96
"San Juan",2020-09-23,6.85
"San Juan",2020-09-24,6.33
"San Juan",2020-09-25,7.32
"San Juan",2020-09-26,7.23
"San Juan",2020-09-27,7.23
"San Juan",2020-09-28,6.25
"San Juan",2020-09-29,5.81
"San Juan",2020-09-30,5
"San Juan",2020-10-01,6.1
"San Juan",2020-10-02,5.41
"San Juan",2020-10-03,8
"San Juan",2020-10-04,10.26
"San Juan",2020-10-05,10
"San Juan",2020-10-06,13.64
"San Juan",2020-10-07,15.15
"San Juan",2020-10-08,17.24
"San Juan",2020-10-09,18.64
"San Juan",2020-10-10,15.52
"San Juan",2020-10-11,14.81
"San Juan",2020-10-12,13.56
"San Juan",2020-10-13,14.29
"San Juan",2020-10-14,17.39
"San Juan",2020-10-15,20.18
"San Juan",2020-10-16,20.49
"San Juan",2020-10-17,20.8
"San Juan",2020-10-18,20.31
"San Juan",2020-10-19,28.57
"San Juan",2020-10-20,27.74
"San Juan",2020-10-21,28.57
"San Juan",2020-10-22,27.01
"San Juan",2020-10-23,27.01
"San Juan",2020-10-24,27.14
"San Juan",2020-10-25,26.62
"San Juan",2020-10-26,20.17
"San Juan",2020-10-27,19.44
"San Juan",2020-10-28,19.81
"San Juan",2020-10-29,18.69
"San Juan",2020-10-30,17.82
"San Juan",2020-10-31,19
"San Juan",2020-11-01,19.19
"San Juan",2020-11-02,14.41
"San Juan",2020-11-03,14.29
"San Juan",2020-11-04,15.09
"San Juan",2020-11-05,14.81
"San Juan",2020-11-06,15.6
"San Juan",2020-11-07,14.68
"San Juan",2020-11-08,15.45
"San Juan",2020-11-09,20
"San Juan",2020-11-10,25.19
"San Juan",2020-11-11,23.13
"San Juan",2020-11-12,25.93
"San Juan",2020-11-13,27.74
"San Juan",2020-11-14,28
"San Juan",2020-11-15,27.7
"San Juan",2020-11-16,30.2
"San Juan",2020-11-17,25.32
"San Juan",2020-11-18,25.15
"San Juan",2020-11-19,20.37
"San Juan",2020-11-20,16.74
"San Juan",2020-11-21,16.46
"San Juan",2020-11-22,16.39
"San Juan",2020-11-23,15.29
"San Juan",2020-11-24,18.5
"San Juan",2020-11-25,17.92
"San Juan",2020-11-26,21.64
"San Juan",2020-11-27,25.55
"San Juan",2020-11-28,26.28
"San Juan",2020-11-29,29.25
"San Juan",2020-11-30,36.76
"San Juan",2020-12-01,33.09
"San Juan",2020-12-02,27.91
"San Juan",2020-12-03,27.78
"San Juan",2020-12-04,26.76
"San Juan",2020-12-05,27.91
"San Juan",2020-12-06,27.44
"San Juan",2020-12-07,25.24
"San Juan",2020-12-08,29.44
"San Juan",2020-12-09,33.15
"San Juan",2020-12-10,33.33
"San Juan",2020-12-11,36
"San Juan",2020-12-12,34.5
"San Juan",2020-12-13,33.33
"San Juan",2020-12-14,24.26
"San Juan",2020-12-15,19.46
"San Juan",2020-12-16,21.88
"San Juan",2020-12-17,20.22
"San Juan",2020-12-18,21.39
"San Juan",2020-12-19,21.88
"San Juan",2020-12-20,23.08
"San Juan",2020-12-21,29.63
"San Juan",2020-12-22,30.54
"San Juan",2020-12-23,32.94
"San Juan",2020-12-24,33.79
"San Juan",2020-12-25,32.28
"San Juan",2020-12-26,32.81
"San Juan",2020-12-27,30.95
"San Juan",2020-12-28,39.6
"San Juan",2020-12-29,42.55
"San Juan",2020-12-30,39.13
"San Juan",2020-12-31,42.34
"San Juan",2021-01-01,41.96
"San Juan",2021-01-02,37.7
"San Juan",2021-01-03,35.94
"San Juan",2021-01-04,37.42
"San Juan",2021-01-05,37.02
"San Juan",2021-01-06,38.69
"San Juan",2021-01-07,35.54
"San Juan",2021-01-08,38.42
"San Juan",2021-01-09,41.21
"San Juan",2021-01-10,44.51
"San Juan",2021-01-11,44.85
"San Juan",2021-01-12,41.33
"San Juan",2021-01-13,39.88
"San Juan",2021-01-14,40.32
"San Juan",2021-01-15,37.84
"San Juan",2021-01-16,37.63
"San Juan",2021-01-17,36.52
"San Juan",2021-01-18,36.42
"San Juan",2021-01-19,35.56
"San Juan",2021-01-20,32.56
"San Juan",2021-01-21,31.18
"San Juan",2021-01-22,30.36
"San Juan",2021-01-23,29.56
"San Juan",2021-01-24,29.01
"San Juan",2021-01-25,22.88
"San Juan",2021-01-26,21.58
"San Juan",2021-01-27,20.14
"San Juan",2021-01-28,16.39
"San Juan",2021-01-29,11.71
"San Juan",2021-01-30,12.4
"San Juan",2021-01-31,12.5
"San Juan",2021-02-01,11.02
"San Juan",2021-02-02,10.26
"San Juan",2021-02-03,9.8
"San Juan",2021-02-04,8.26
"San Juan",2021-02-05,9.35
"San Juan",2021-02-06,7.45
"San Juan",2021-02-07,5.56
"San Juan",2021-02-08,8.54
"San Juan",2021-02-09,12.86
"San Juan",2021-02-10,11.39
"San Juan",2021-02-11,15.38
"San Juan",2021-02-12,14.29
"San Juan",2021-02-13,13.85
"San Juan",2021-02-14,13.04
"San Juan",2021-02-15,12.7
"San Juan",2021-02-16,12.12
"San Juan",2021-02-17,11.67
"San Juan",2021-02-18,8.47
"San Juan",2021-02-19,8.77
"San Juan",2021-02-20,9.38
"San Juan",2021-02-21,9.84
"San Juan",2021-02-22,10.26
"San Juan",2021-02-23,8.97
"San Juan",2021-02-24,9.21
"San Juan",2021-02-25,11.25
"San Juan",2021-02-26,10.71
"San Juan",2021-02-27,10.13
"San Juan",2021-02-28,10.26
"San Juan",2021-03-01,7.04
"San Juan",2021-03-02,5.71
"San Juan",2021-03-03,8.33
"San Juan",2021-03-04,8.22
"San Juan",2021-03-05,8.75
"San Juan",2021-03-06,10.84
"San Juan",2021-03-07,10.71
"San Juan",2021-03-08,9.52
"San Juan",2021-03-09,9.21
"San Juan",2021-03-10,5.56
"San Juan",2021-03-11,4.81
"San Juan",2021-03-12,3.92
"San Juan",2021-03-13,2.02
"San Juan",2021-03-14,1.82
"San Juan",2021-03-15,1.8
"San Juan",2021-03-16,1.74
"San Juan",2021-03-17,1.37
"San Juan",2021-03-18,1.37
"San Juan",2021-03-19,1.52
"San Juan",2021-03-20,1.61
"San Juan",2021-03-21,1.96
"San Juan",2021-03-22,1.96
"San Juan",2021-03-23,1.79
"San Juan",2021-03-24,5.08
"San Juan",2021-03-25,3.77
"San Juan",2021-03-26,4.08
"San Juan",2021-03-27,3.85
"San Juan",2021-03-28,3.77
"San Juan",2021-03-29,5.56
"San Juan",2021-03-30,7.69
"San Juan",2021-03-31,3.85
"San Juan",2021-04-01,3.92
"San Juan",2021-04-02,6
"San Juan",2021-04-03,8
"San Juan",2021-04-04,8.16
"San Juan",2021-04-05,12.82
"San Juan",2021-04-06,15.15
"San Juan",2021-04-07,14.29
"San Juan",2021-04-08,13.95
"San Juan",2021-04-09,12
"San Juan",2021-04-10,10
"San Juan",2021-04-11,10.2
"San Juan",2021-04-12,7.84
"San Juan",2021-04-13,4.84
"San Juan",2021-04-14,5.36
"San Juan",2021-04-15,5.26
"San Juan",2021-04-16,5.66
"San Juan",2021-04-17,5.45
"San Juan",2021-04-18,4.92
"San Juan",2021-04-19,6.06
"San Juan",2021-04-20,7.14
"San Juan",2021-04-21,7.94
"San Juan",2021-04-22,7.69
"San Juan",2021-04-23,7.14
"San Juan",2021-04-24,7.46
"San Juan",2021-04-25,10
"San Juan",2021-04-26,10.26
"San Juan",2021-04-27,13.58
"San Juan",2021-04-28,11.76
"San Juan",2021-04-29,14.61
"San Juan",2021-04-30,14.94
"San Juan",2021-05-01,14.94
"San Juan",2021-05-02,13.92
"San Juan",2021-05-03,18.67
"San Juan",2021-05-04,15.79
"San Juan",2021-05-05,18.03
"San Juan",2021-05-06,17.86
"San Juan",2021-05-07,17.86
"San Juan",2021-05-08,18.18
"San Juan",2021-05-09,17.54
"San Juan",2021-05-10,10.64
"San Juan",2021-05-11,10
"San Juan",2021-05-12,9.76
"San Juan",2021-05-13,4.35
"San Juan",2021-05-14,2.38
"San Juan",2021-05-15,2.27
"San Juan",2021-05-16,2.38
"San Juan",2021-05-17,2
"San Juan",2021-05-18,2.08
"San Juan",2021-05-19,6
"San Juan",2021-05-20,10
"San Juan",2021-05-21,12.24
"San Juan",2021-05-22,12.24
"San Juan",2021-05-23,12.5
"San Juan",2021-05-24,13.51
"San Juan",2021-05-25,12.82
"San Juan",2021-05-26,11.11
"San Juan",2021-05-27,10.34
"San Juan",2021-05-28,9.38
"San Juan",2021-05-29,10
"San Juan",2021-05-30,10
"San Juan",2021-05-31,11.54
"San Juan",2021-06-01,14.71
